ID,Name,StudyHours,Attendance,Marks,Grade,Result,PerformanceScore
597,Student_597,7.0,51,94.6,A,Pass,86.06
663,Student_663,6.5,51,76.0,B,Pass,73.9
312,Student_312,1.7,50,87.7,B,Pass,71.02000000000001
108,Student_108,7.8,50,48.5,D,Pass,59.7
775,Student_775,8.2,50,76.1,B,Pass,77.06
781,Student_781,7.2,50,48.6,D,Pass,58.56
121,Student_121,8.3,50,65.6,C,Pass,70.96
890,Student_890,3.2,50,74.4,C,Pass,66.04
735,Student_735,4.2,50,61.7,C,Pass,60.42
715,Student_715,4.1,50,40.1,D,Pass,47.260000000000005
372,Student_372,1.2,50,48.0,D,Pass,46.2
705,Student_705,1.6,50,63.7,C,Pass,56.42
637,Student_637,5.8,50,46.9,D,Pass,54.74
669,Student_669,2.7,50,61.7,C,Pass,57.42
643,Student_643,2.9,50,74.3,C,Pass,65.38
618,Student_618,3.5,50,84.6,B,Pass,72.75999999999999
